source,year,Tweets_cleaned,Cluster_labels,month,day_of_week,vectors
msnhealthnews,2012,thyroid condition link heart problem,3,4,0,"[-0.0350111722946167, -0.0532543770968914, 0.0023596235550940037, 0.0008771917200647295, -0.019213227555155754, 0.09247802942991257, -0.042890191078186035, 0.05573691055178642, 0.04259496554732323, -0.06267257779836655, 0.03502094745635986, -0.03514254093170166, 0.01104075275361538, -0.0008576471009291708, -0.014004322700202465, -0.011034156195819378, 0.03371245041489601, -0.019190659746527672, 0.05182811990380287, -0.025427669286727905, -0.0315566249191761, -0.01057636272162199, -0.038322702050209045, 0.04964510351419449, 0.029392890632152557, 0.06339148432016373, -0.054808683693408966, -0.06570939719676971, -0.005493260454386473, 0.026784151792526245]"
msnhealthnews,2012,migraine guideline work doesnt,1,4,0,"[0.013859251514077187, -0.05859559029340744, 0.052765052765607834, 0.015092556364834309, 0.03954097628593445, 0.04708598554134369, 0.009020695462822914, -0.0027277455665171146, -0.0723978653550148, -0.007998645305633545, 0.09475934505462646, 0.09002701938152313, 0.031068000942468643, -0.05665577948093414, 0.00023290143872145563, -0.0032694910187274218, 0.054655786603689194, -0.0009022775338962674, -0.069476418197155, 0.025590475648641586, -0.008441672660410404, -0.029863029718399048, 0.0005691580590792, 0.09515070170164108, 0.029463941231369972, -0.003182471264153719, -0.03498561307787895, 0.005735115613788366, 0.016950972378253937, -0.06050911545753479]"
msnhealthnews,2012,cost snakebite therapy squeeze victim wallet,1,4,0,"[0.006868693977594376, -0.07145001739263535, -0.0066221291199326515, 0.011474194005131721, 0.02628430537879467, 0.05712753161787987, 0.022564033046364784, 0.018667709082365036, -0.13586419820785522, 0.02661171182990074, 0.12443114072084427, 0.06898770481348038, -0.04569109529256821, -0.022890731692314148, -0.017117591574788094, -0.013655029237270355, 0.008134416304528713, 0.015743231400847435, -0.1043539047241211, 0.04188120365142822, 0.0017817211337387562, -0.024268189445137978, 0.06522440910339355, 0.15733976662158966, 0.005123557057231665, 0.06194828450679779, -0.05015313997864723, 0.014434030279517174, 0.020387837663292885, -0.13286159932613373]"
msnhealthnews,2012,stricter seat belt law teen buckle,1,4,0,"[0.009677746333181858, -0.09849178791046143, 0.03900575637817383, 0.02261824533343315, -0.009961766190826893, 0.06405358016490936, 0.13438153266906738, -0.007566121406853199, -0.181107759475708, 0.08920598775148392, 0.157446950674057, 0.13469015061855316, -0.07306760549545288, -0.06413500010967255, -0.023192495107650757, -0.03532855957746506, -0.0386943593621254, 0.044079359620809555, -0.18255028128623962, 0.05124432221055031, 0.006055126897990704, -0.11574357748031616, 0.017768120393157005, 0.19303201138973236, -0.023628192022442818, 0.025947904214262962, -0.06005767360329628, 0.05981693044304848, 0.029101509600877762, -0.1732722520828247]"
msnhealthnews,2012,publication bias cast doubt value antidepressant autism,1,4,0,"[0.042694929987192154, -0.1735188066959381, 0.14519493281841278, -0.013645471073687077, 0.029359903186559677, 0.1066029965877533, 0.1185850203037262, 0.051265787333250046, -0.3297640085220337, 0.04450368508696556, 0.3188476860523224, 0.19973428547382355, -0.026518117636442184, -0.1294003427028656, 0.001245050341822207, -0.11847903579473495, 0.10053779184818268, 0.045941341668367386, -0.27550622820854187, 0.07879956811666489, -0.04625341668725014, -0.07130163162946701, 0.12111907452344894, 0.36530184745788574, 0.1068115383386612, 0.11304222047328949, -0.08722996711730957, 0.05654856190085411, 0.1345326006412506, -0.33705607056617737]"
msnhealthnews,2012,shingle vaccine safe underutilized,1,4,0,"[0.0067952219396829605, -0.04729561135172844, 0.07774841040372849, -0.014393608085811138, 0.02518530935049057, 0.018785415217280388, 0.04189009219408035, -0.006576736457645893, -0.06434856355190277, -0.027776023373007774, 0.09835178405046463, 0.06746137887239456, -0.0346335843205452, -0.05327335000038147, -0.010427338071167469, -0.03592638671398163, 0.02081318199634552, 0.0027687703259289265, -0.06881853193044662, -0.009288177825510502, -0.04222521930932999, 0.005931735038757324, 0.07173682749271393, 0.1303040087223053, 0.04438760504126549, 0.012154607102274895, -0.055196475237607956, -0.03470403701066971, 0.04477216303348541, -0.15011601150035858]"
msnhealthnews,2012,hispanic seem odds lung cancer survival,2,4,0,"[-0.038499731570482254, -0.08612114936113358, 0.05629311129450798, 0.020488161593675613, 0.04100830480456352, 0.01113030407577753, -0.021030062809586525, 0.03943163901567459, -0.07994517683982849, -0.0856403037905693, 0.11346083134412766, 0.04336914047598839, -0.025754477828741074, 0.007410944905132055, -0.02723838947713375, -0.005219722166657448, 0.027749015018343925, -0.031459514051675797, -0.0810484066605568, -0.01775689795613289, -0.05388623848557472, 0.01743914932012558, 0.027471015229821205, 0.10256142169237137, 0.0997719019651413, 0.10016531497240067, -0.07720313966274261, -0.02550465241074562, 0.01387474499642849, -0.13125938177108765]"
msnhealthnews,2012,ice cream headache might offer clue migraine,7,4,6,"[0.0021322849206626415, -0.07694558054208755, -0.009208234027028084, 0.024112366139888763, 0.04237683489918709, 0.029551085084676743, -0.026581263169646263, 0.08325941860675812, -0.10570771247148514, 0.039233461022377014, 0.059381548315286636, 0.10091949999332428, 0.04108646884560585, -0.08052933216094971, -0.020158739760518074, -0.016136256977915764, -0.015402720309793949, -0.0020811264403164387, -0.09023607522249222, -0.007275974377989769, 0.0030617262236773968, 0.0036897568497806787, 0.0316799134016037, 0.13114909827709198, 0.0373820923268795, 0.09156140685081482, -0.04371543228626251, -0.00297259702347219, 0.04863337427377701, -0.11705648899078369]"
msnhealthnews,2012,tick season start early year,1,4,6,"[-0.0052933841943740845, -0.04509805515408516, 0.08314286172389984, -0.0056085893884301186, 0.07409663498401642, 0.043539345264434814, 0.05327202007174492, -0.008316348306834698, -0.041737839579582214, 0.05947067216038704, 0.08463750034570694, 0.054367586970329285, -0.0038832249119877815, -0.07351498305797577, -0.010907315649092197, -0.05780194327235222, -0.009930051863193512, -0.017087632790207863, -0.05287562310695648, -0.0262297336012125, 0.04582609981298447, -0.031484752893447876, 0.06917912513017654, 0.07131093740463257, 0.052933599799871445, 0.03399336710572243, 0.030195001512765884, 0.001976940780878067, 0.01475713774561882, -0.10672301054000854]"
msnhealthnews,2012,onthejob injury lethal teen,1,4,5,"[-0.01526939682662487, -0.05853739380836487, 0.009015152230858803, -0.024196205660700798, -0.004104673396795988, 0.07542581111192703, 0.009235142730176449, 0.030033085495233536, -0.053324468433856964, -0.018664617091417313, 0.08406288176774979, 0.024828040972352028, -0.03296856954693794, -0.04148062318563461, -0.008186438120901585, 0.028364242985844612, 0.0022997064515948296, -0.011551902629435062, -0.024520298466086388, 0.024403827264904976, -0.018474934622645378, -0.012701285071671009, 0.05515168607234955, 0.08316411077976227, 0.020236872136592865, 0.07383712381124496, -0.020732462406158447, -0.04470376297831535, 0.0006137407617643476, -0.039950307458639145]"
msnhealthnews,2012,close laundry detergent right use expert,1,4,5,"[0.07336448132991791, -0.019458003342151642, 0.07793669402599335, -0.01074635423719883, 0.020672596991062164, -0.002526023192331195, 0.10243131220340729, -0.06277216225862503, -0.14261578023433685, 0.05193650349974632, 0.12557284533977509, 0.11115540564060211, -0.028879128396511078, -0.09496787935495377, 0.02034693956375122, -0.04103131964802742, 0.02076690085232258, 0.008562831208109856, -0.09621788561344147, 0.03978503867983818, 0.0314188078045845, -0.05227316543459892, -0.002874196507036686, 0.11054309457540512, 0.024658221751451492, -0.010051031596958637, 0.03298892453312874, 0.06789691001176834, 0.09628645330667496, -0.18196280300617218]"
msnhealthnews,2012,give green light publish controversial bird flu research,1,4,4,"[-0.0008986031753011048, -0.10364106297492981, 0.0691542848944664, -0.016989966854453087, 0.07157676666975021, 0.0903044119477272, 0.1569737195968628, -0.12724946439266205, -0.060966599732637405, 0.04582051560282707, 0.12267798185348511, 0.11772503703832626, 0.02572672627866268, -0.015189985744655132, -0.04570517688989639, -0.06335927546024323, 0.13215455412864685, -0.0030057125259190798, -0.08374292403459549, 0.05164225399494171, -0.00626633083447814, 0.030651329085230827, 0.13348132371902466, 0.1547631472349167, 0.05005911737680435, -0.02314409613609314, 0.03110506758093834, 0.008457480929791927, -0.05528111383318901, -0.19328442215919495]"
msnhealthnews,2012,long mp playlist lead distract driver,1,4,4,"[0.01564803160727024, -0.0975983664393425, 0.08123647421598434, -0.010163810104131699, -0.00041533278999850154, 0.0818781703710556, 0.12878075242042542, -0.008817948400974274, -0.14836286008358002, 0.04261650890111923, 0.14034560322761536, 0.06496703624725342, -0.008046641945838928, -0.10867802053689957, -0.045843806117773056, -0.06399177759885788, 0.054286062717437744, 0.002052371157333255, -0.1478782743215561, 0.07499206066131592, -0.07741416990756989, -0.03047953173518181, 0.02821584790945053, 0.1722714751958847, -0.0012282264651730657, 0.04635129123926163, -0.03537799045443535, -0.004786249715834856, 0.07484075427055359, -0.2188040167093277]"
msnhealthnews,2012,jointreplacement failure rate high smoker,1,4,4,"[-0.04726138710975647, -0.05913257226347923, 0.05424615368247032, 0.017792988568544388, 0.051714662462472916, 0.05537795647978783, 0.009902841411530972, 0.08640661090612411, -0.07499074935913086, -0.09808260947465897, 0.06771790981292725, 0.0114693408831954, 0.040921881794929504, -0.0056433598510921, 0.006796099711209536, -0.013472843915224075, -0.02126172184944153, -0.027804894372820854, -0.07566282898187637, 0.008085562847554684, -0.07963006943464279, -0.02943231351673603, 0.023130090907216072, 0.12639491260051727, 0.017249606549739838, 0.12514066696166992, -0.07257379591464996, -0.09388642758131027, -0.06272073090076447, -0.03571850806474686]"
msnhealthnews,2012,low bowel obstruction le invasive surgery,1,4,4,"[-0.016831789165735245, -0.0455356240272522, 0.006270070560276508, 0.005366184748709202, 0.047312453389167786, 0.013689939863979816, 0.02227770909667015, 0.08650103956460953, -0.06162237748503685, -0.0522758848965168, 0.06485039740800858, 0.04679762199521065, 0.018238231539726257, -0.054879821836948395, 0.0077341701835393906, -0.06448932737112045, 0.06505714356899261, -0.029981032013893127, -0.10533113032579422, 0.008702459745109081, -0.04737002030014992, -0.00797201320528984, 0.006581823341548443, 0.12013857811689377, 0.05177230387926102, 0.04634619876742363, -0.06451734900474548, -0.03903701528906822, -0.03478243574500084, -0.0696835070848465]"
msnhealthnews,2012,could personality reflect pooch,1,4,4,"[0.03928482159972191, -0.03781891241669655, 0.07296188920736313, 0.014212601818144321, 0.07320557534694672, 0.07430572062730789, 0.10863028466701508, -0.030195623636245728, -0.18581387400627136, 0.09489161521196365, 0.1747266799211502, 0.12271051108837128, -0.028889192268252373, -0.0865512415766716, -0.03261275589466095, -0.05238521471619606, 0.05814307555556297, 0.026512954384088516, -0.1319994181394577, 0.018334293738007545, 0.02635851688683033, -0.05725514516234398, 0.05156002938747406, 0.17486241459846497, 0.0401395708322525, 0.0614827461540699, -0.0053406814113259315, 0.03703482449054718, 0.09067685157060623, -0.25821617245674133]"
msnhealthnews,2012,halfsiblings autism raise disorder,1,4,4,"[0.02184605412185192, -0.06019441783428192, 0.007535996381193399, -0.03950954228639603, 0.05926516279578209, 0.06159401684999466, -0.031842026859521866, 0.07367119938135147, -0.012606381438672543, -0.08948202431201935, -0.0046610161662101746, -0.025228718295693398, -0.012606760486960411, -0.0066588097251951694, -0.04264882206916809, 0.0006044227629899979, 0.019067062065005302, -0.04602671414613724, 0.015521244145929813, -0.04575229808688164, -0.03826671093702316, -0.0267335157841444, -0.02082275040447712, 0.07200496643781662, -0.018066244199872017, 0.0705343633890152, -0.06663854420185089, -0.04520759731531143, -0.0029107900336384773, 0.028754623606801033]"
msnhealthnews,2012,childhood obesity raise odds adult liver cancer,2,4,4,"[-0.048969145864248276, -0.12196352332830429, 0.05275725573301315, 0.04125462472438812, 0.027320317924022675, 0.08900198340415955, -0.07176803052425385, 0.07900017499923706, -0.04240475222468376, -0.11537809669971466, 0.06354288756847382, 0.015095936134457588, 0.020637033507227898, -0.0021951182279735804, -0.043828509747982025, 0.036466389894485474, 0.010699593462049961, -0.1041184812784195, -0.0975048616528511, -0.053086232393980026, -0.07284197956323624, -0.008928485214710236, -0.015411227941513062, 0.1518850028514862, 0.09229988604784012, 0.1503797024488449, -0.11474820971488953, -0.1398061215877533, -0.022238925099372864, -0.003598514012992382]"
msnhealthnews,2012,talk could mental benefit,1,4,4,"[-0.05662570148706436, -0.06074042618274689, -0.04573977366089821, -0.03150002285838127, 0.0028396472334861755, 0.030429525300860405, 0.02451702393591404, 0.02577977254986763, 0.051736023277044296, -0.06494896858930588, -0.03425363451242447, -0.01535526942461729, 0.004003072157502174, 0.04240674152970314, -0.04055101424455643, 0.06410850584506989, -0.007292380090802908, -0.05315835028886795, -0.009737676940858364, 0.017087452113628387, -0.03918207064270973, 0.019205525517463684, -0.03521183505654335, 0.010188829153776169, 0.020531661808490753, 0.03692443668842316, -0.045452333986759186, -0.03269195556640625, -0.06858815252780914, 0.06633536517620087]"
msnhealthnews,2012,men prone complication brain spine surgery,1,4,4,"[0.01779911480844021, -0.08581817150115967, 0.010813307948410511, 0.01804129220545292, 0.035494837909936905, 0.003194233402609825, -0.03515459969639778, 0.0810280293226242, -0.03568987175822258, -0.05208716541528702, 0.017117343842983246, -0.013690348714590073, 0.00407393928617239, -0.011260968632996082, 0.0177838746458292, -0.008777686394751072, 0.06715964525938034, -0.06479217857122421, -0.07849676162004471, -0.023319270461797714, -0.0956273153424263, -0.019500864669680595, 0.006233605556190014, 0.09551133215427399, 0.0484839528799057, 0.0709460899233818, -0.08072273433208466, -0.0679645761847496, -0.0064493995159864426, 0.006383589934557676]"
msnhealthnews,2012,depression link high odds poor leg circulation,4,4,4,"[-0.04814035817980766, -0.05010140314698219, 0.07582981884479523, 0.02406446821987629, 0.003584610065445304, 0.06830461323261261, 0.006951391696929932, 0.10925786942243576, -0.08114372938871384, -0.07910304516553879, 0.08852249383926392, -0.003580912249162793, 0.03296258673071861, -0.050559815019369125, -0.02120314911007881, -0.001592676155269146, -0.004559249617159367, 0.02168731391429901, -0.08413846790790558, 0.0034448164515197277, -0.10362797230482101, -0.013789082877337933, 0.02161339484155178, 0.13026230037212372, 0.0021242769435048103, 0.13474902510643005, -0.11686402559280396, -0.06416139751672745, -0.03527385741472244, -0.06908164918422699]"
msnhealthnews,2012,glaucoma need steal sight expert,1,4,4,"[0.06780410557985306, -0.047797366976737976, 0.05589062720537186, -0.015742989256978035, 0.0002055320073850453, 0.05799330398440361, 0.11464444547891617, 0.020505543798208237, -0.12610135972499847, 0.03545496240258217, 0.11126406490802765, 0.09480009973049164, 0.01608753204345703, -0.10672947764396667, -0.005187284667044878, -0.04096733778715134, -0.020210852846503258, 0.030120400711894035, -0.0943850576877594, 0.07501225918531418, -0.0007902403594926, -0.02138705924153328, 0.026661209762096405, 0.1432701051235199, 0.021282289177179337, 0.02433081716299057, 0.023340729996562004, 0.03923467546701431, 0.07601945102214813, -0.14941518008708954]"
msnhealthnews,2012,catastrophic head injury high school football player rise,1,4,4,"[-0.05375376716256142, -0.06454505771398544, 0.061500322073698044, 0.03216342255473137, -0.04577311873435974, 0.03787469118833542, -0.06468630582094193, 0.07531571388244629, -0.0006290702731348574, -0.15962661802768707, 0.04257241263985634, -0.10938558727502823, 0.004949832335114479, -0.014495217241346836, 0.011370041407644749, 0.03581390529870987, 0.016536761075258255, 0.0046938820742070675, -0.02909003756940365, 0.01447306014597416, -0.07555923610925674, -0.0333525687456131, 0.00713982293382287, 0.056023139506578445, -0.019495125859975815, 0.10653303563594818, -0.1088523268699646, -0.17918527126312256, -0.07173264771699905, -0.02644028142094612]"
msnhealthnews,2012,child expose hour background tv daily,1,4,4,"[0.00958997756242752, 0.12085133045911789, 0.019420623779296875, 0.04542369768023491, -0.02977624349296093, 0.015002110973000526, 0.12807349860668182, -0.06398244947195053, -0.04014594480395317, 0.18171237409114838, 0.055605448782444, 0.021977560594677925, -0.0018361639231443405, 0.02010069042444229, -0.005954738240689039, 0.017984578385949135, -0.07629866898059845, 0.1747804582118988, 0.0021022288128733635, 0.01759849116206169, 0.10015938431024551, -0.03276184946298599, -0.10435449331998825, 0.007237480022013187, -0.02784324251115322, -0.02415935881435871, 0.07745064795017242, 0.026450008153915405, 0.11284563690423965, -0.12873630225658417]"
msnhealthnews,2012,bedbug infest office,1,4,4,"[0.04912121221423149, -0.037400975823402405, 0.0805467888712883, -0.03601793572306633, 0.03095320239663124, 0.007896672934293747, 0.10089930891990662, -0.015796607360243797, -0.10238449275493622, 0.08578325808048248, 0.1012868657708168, 0.09872487932443619, -0.05301668867468834, -0.0570855475962162, -0.02396845817565918, -0.06125333160161972, -0.007702577393501997, 0.018645234405994415, -0.15594002604484558, 0.04271489754319191, -0.016563834622502327, -0.0188387930393219, 0.03094930574297905, 0.11018524318933487, 0.024738268926739693, 0.03912126645445824, -0.011520808562636375, 0.05287175625562668, 0.06097975745797157, -0.2025778591632843]"
msnhealthnews,2012,value metformin insulin combo type diabetes question,1,4,4,"[-0.04397457465529442, -0.1190997064113617, 0.11872399598360062, -0.02560701034963131, 0.04582932963967323, 0.042357735335826874, 0.0431704968214035, 0.05740971863269806, -0.15313488245010376, -0.00013202501577325165, 0.16773129999637604, 0.10093392431735992, -0.010299326851963997, -0.10992638766765594, 0.03317461535334587, -0.10621508955955505, 0.08753033727407455, 0.0009002923616208136, -0.1284184753894806, -0.013384508900344372, -0.07010657340288162, -0.01032136008143425, 0.049329787492752075, 0.2653188109397888, 0.021007634699344635, 0.12112918496131897, -0.03388682380318642, -0.04713793843984604, 0.029648568481206894, -0.20010128617286682]"
msnhealthnews,2012,lowfat dairy link low stroke,4,4,3,"[0.012870070524513721, -0.10173960030078888, 0.06692696362733841, 0.018717553466558456, 0.05292722210288048, 0.08436258882284164, 0.0004330778610892594, 0.05046374350786209, -0.10771705210208893, -0.07437370717525482, 0.0632876381278038, 0.0015050764195621014, 0.0007122453534975648, -0.06405671685934067, -0.008520198985934258, -0.04631525278091431, 0.059950705617666245, 0.013788824900984764, -0.04985273256897926, 0.02055765688419342, -0.058682844042778015, -0.009867873974144459, 0.04688863083720207, 0.15127331018447876, 0.011390823870897293, 0.0695229023694992, -0.06732279807329178, -0.04426618292927742, 0.04641672223806381, -0.097049281001091]"
msnhealthnews,2012,early use ms drug cut likelihood progression,6,4,3,"[-0.05604676902294159, -0.12898454070091248, 0.07042782753705978, -0.026411935687065125, 0.006864713504910469, 0.00870524626225233, 0.06666916608810425, 0.03421097993850708, -0.15034183859825134, -0.0336587131023407, 0.16550299525260925, 0.08828133344650269, 0.018036192283034325, -0.09802976995706558, -0.027775008231401443, -0.036936089396476746, 0.034159403294324875, -0.02267303876578808, -0.1377863585948944, -0.025965383276343346, -0.016321923583745956, -0.03791140019893646, 0.0767347514629364, 0.14635221660137177, 0.09954113513231277, 0.09581796824932098, -0.052706800401210785, -0.015170838683843613, 0.05721311271190643, -0.1491064876317978]"
msnhealthnews,2012,gene behind psoriasis identify researcher,1,4,3,"[-0.018687110394239426, -0.029768019914627075, 0.055039167404174805, -0.008420107886195183, 0.06509324163198471, 0.05866001918911934, 0.02156308852136135, 0.08450262248516083, -0.08533906191587448, -0.0517437644302845, 0.09448128193616867, 0.054481007158756256, 0.01804754137992859, -0.07196608930826187, 0.012216385453939438, -0.03411457687616348, 0.022495457902550697, -0.06669676303863525, -0.07840470224618912, 0.031298957765102386, -0.0021578052546828985, -0.03770015761256218, -0.018253253772854805, 0.14244171977043152, 0.12173644453287125, 0.12712563574314117, -0.09975844621658325, -0.065963014960289, 0.0621802918612957, -0.05748426914215088]"
msnhealthnews,2012,exercise high blood pressure longer,1,4,3,"[-0.010544718243181705, -0.058204881846904755, 0.061104774475097656, 0.017007634043693542, 0.04786033555865288, 0.05972657725214958, 0.020084531977772713, 0.05550670996308327, -0.12541666626930237, -0.06522398442029953, 0.04701979085803032, 0.08001013100147247, 0.030531955882906914, -0.10985077917575836, -0.01968054287135601, 0.008352442644536495, 0.021985134109854698, -0.04004392772912979, -0.06176329776644707, -0.020886922255158424, -0.028833437711000443, -0.05966321751475334, 0.006832135375589132, 0.12400687485933304, 0.016019096598029137, 0.059283360838890076, -0.10802511125802994, -0.05543370172381401, -0.011059466749429703, -0.06654316186904907]"
msnhealthnews,2012,measles outbreak worst year cdc,1,4,3,"[-0.0330037996172905, -0.062469568103551865, 0.11644754558801651, -0.015129524283111095, -0.019983714446425438, 0.040551360696554184, 0.06600494682788849, -0.005940845236182213, -0.01631254330277443, -0.03421537205576897, 0.07168958336114883, -0.04360939934849739, 0.010405735112726688, 0.030851608142256737, 0.061328548938035965, -0.044681768864393234, 0.005611345171928406, 0.05726229026913643, -0.0015763748669996858, 0.01382832508534193, 0.02560284547507763, -0.008247198536992073, 0.0386335514485836, -0.01874445006251335, 0.07084830850362778, 0.028692355379462242, -0.02033020369708538, -0.05130875110626221, 0.005325127858668566, -0.06259738653898239]"
msnhealthnews,2012,basketball legend pat summitt leave tennessee womens coach,1,4,3,"[0.07015331834554672, -0.11314161121845245, 0.08741772174835205, -0.06667015701532364, 0.06815676391124725, 0.09098412841558456, 0.1626840978860855, 0.014548130333423615, -0.3314325511455536, 0.07960308343172073, 0.26838794350624084, 0.22903814911842346, -0.035762857645750046, -0.18245390057563782, -0.02367761731147766, -0.09976853430271149, 0.014326019212603569, 0.08138678967952728, -0.25753581523895264, 0.05493724346160889, 0.0046624429523944855, -0.08402004837989807, 0.10291367769241333, 0.3214570879936218, 0.031183766201138496, 0.0529024675488472, -0.03072744980454445, 0.09764423966407776, 0.14534521102905273, -0.4132150709629059]"
msnhealthnews,2012,regret outlook sunny old age,1,4,3,"[0.01564902439713478, -0.1388961225748062, 0.057497233152389526, -0.018723104149103165, 0.020775338634848595, 0.06696639955043793, 0.14453859627246857, 0.07749315351247787, -0.2454243153333664, 0.06758252531290054, 0.26885879039764404, 0.1409302055835724, -0.006442629732191563, -0.1504116952419281, -0.04552512243390083, -0.062302157282829285, 0.05628282204270363, 0.023339582607150078, -0.19584403932094574, 0.062068596482276917, -0.0802152007818222, -0.07113000750541687, 0.08665689826011658, 0.25414174795150757, 0.02357250452041626, 0.06717168539762497, -0.06122259795665741, 0.07315480709075928, 0.08926752954721451, -0.3208427429199219]"
msnhealthnews,2012,pinpoint abnormality athlete heart,3,4,3,"[0.03614397346973419, -0.07249590754508972, 0.06936115026473999, -0.0031354802194982767, 0.02552834153175354, 0.11499382555484772, 0.14627939462661743, 0.030672358348965645, -0.1688029021024704, 0.06918106973171234, 0.23239898681640625, 0.11988814920186996, -0.03738471120595932, -0.0980692207813263, -0.006543856114149094, -0.12159976363182068, -0.009900427423417568, 0.04029746353626251, -0.1962064653635025, 0.07615692168474197, -0.041903067380189896, -0.07419876009225845, 0.10651613026857376, 0.23403999209403992, 0.05430053547024727, 0.10518692433834076, -0.04668572545051575, 0.038724545389413834, 0.09613277018070221, -0.24181146919727325]"
msnhealthnews,2012,lifestyle choice could cut cancer rate,2,4,3,"[-0.05531606823205948, -0.06814172118902206, -0.01338997669517994, 0.05215107649564743, 0.002757808892056346, 0.01933818683028221, -0.022238444536924362, 0.08256961405277252, -0.032512277364730835, -0.10235600918531418, 0.056569479405879974, 0.0008108172914944589, 0.050702523440122604, -0.006291030906140804, -0.05799863487482071, 0.04404667392373085, 0.04136984050273895, -0.04635327309370041, -0.01638658717274666, -0.025888413190841675, -0.054966848343610764, -0.01195654645562172, 0.012737498618662357, 0.10293971747159958, 0.027110474184155464, 0.11011642962694168, -0.07883286476135254, -0.08696628361940384, -0.07424072176218033, -0.007809505797922611]"
msnhealthnews,2012,psoriasis drug much standard therapy,6,4,3,"[-0.03925471380352974, -0.046505220234394073, 0.025895271450281143, 0.014568575657904148, 0.0156632661819458, 0.0025940437335520983, -0.006512087304145098, 0.06952550262212753, -0.0812850072979927, -0.06960100680589676, 0.09280063956975937, 0.031856220215559006, -0.011599495075643063, -0.07172458618879318, -0.04229465126991272, -0.002891542622819543, 0.010684458538889885, -0.027176711708307266, -0.05437115207314491, -0.001030555460602045, -0.07411506772041321, -0.04095648229122162, -0.006956006400287151, 0.06800121068954468, 0.010979726910591125, 0.05663016811013222, -0.017957519739866257, -0.044988006353378296, -0.014876863919198513, -0.03226948902010918]"
msnhealthnews,2012,gene associate autism also relate schizophrenia,1,4,3,"[0.025384586304426193, -0.09246658533811569, 0.058235954493284225, -0.028243493288755417, 0.017409002408385277, 0.06261137872934341, 0.03729433938860893, 0.04461687058210373, -0.20070405304431915, 0.015502345748245716, 0.16398659348487854, 0.12907801568508148, -0.03643159195780754, -0.09574130177497864, -0.012106859125196934, -0.05291277542710304, 0.0691915899515152, -0.01185810100287199, -0.16370975971221924, 0.04830438643693924, -0.039586178958415985, -0.08044125884771347, 0.07321785390377045, 0.2221938818693161, 0.04479442909359932, 0.1347418576478958, -0.04901038110256195, -0.02209530770778656, 0.026662476360797882, -0.1425853818655014]"
msnhealthnews,2012,hospitalization men likely,1,4,3,"[-0.0008077918319031596, -0.051933854818344116, 0.004129132255911827, -0.039232801645994186, 0.04312810301780701, -0.01454686839133501, 0.007526757661253214, 0.009766845963895321, -0.0642903670668602, -0.03433944657444954, 0.04709063470363617, 0.051118552684783936, 0.017112595960497856, -0.04910266399383545, -0.007332953624427319, -0.03889439254999161, 0.03910856321454048, 0.016401784494519234, -0.047681793570518494, 0.013858991675078869, 0.004023068118840456, 0.004979009740054607, 0.04553177207708359, 0.087242990732193, 0.05374593287706375, 0.062181152403354645, -0.035238660871982574, -0.0184235330671072, 0.02039441466331482, -0.07382108271121979]"
msnhealthnews,2012,diabetes group issue guideline blood sugar,1,4,3,"[-0.07508155703544617, -0.042991943657398224, 0.049548160284757614, 0.03585940971970558, 0.03642505779862404, 0.09322822093963623, -0.12957881391048431, 0.08649489283561707, -0.0008666226058267057, -0.13617710769176483, -0.043685704469680786, -0.1063598021864891, 0.06537814438343048, -0.006971053313463926, 0.01573317125439644, 0.014413585886359215, 0.02931762859225273, -0.06718990951776505, 0.07029203325510025, -0.03634710609912872, -0.08487014472484589, -0.014358165673911572, -0.022084804251790047, 0.07402372360229492, -0.010739222168922424, 0.07839839905500412, -0.1009337306022644, -0.10853644460439682, -0.10861067473888397, 0.1337384134531021]"
msnhealthnews,2012,scoliosis treatment might reduce need surgery,7,4,3,"[-0.013314623385667801, -0.07110375165939331, -0.01370334904640913, 0.01567339338362217, 0.0012043484020978212, -0.005119069945067167, -0.06588584184646606, 0.10117340832948685, 0.06448131799697876, -0.1453412026166916, 0.004419782664626837, -0.05004715174436569, 0.01779620535671711, -0.011301593855023384, -0.024403313174843788, -0.026289334520697594, 0.05951226130127907, -0.12649020552635193, 0.05038530007004738, -0.05783534422516823, -0.029258260503411293, -0.0050561437383294106, 0.00712016923353076, 0.009084408171474934, 0.0751776471734047, 0.037747398018836975, -0.04453656077384949, -0.11101360619068146, -0.10874290764331818, 0.11083906888961792]"
msnhealthnews,2012,online date scam take emotional financial toll,1,4,3,"[0.008893326856195927, -0.13847963511943817, 0.15195606648921967, -0.009454915300011635, 0.04974668100476265, 0.11546391993761063, 0.13181151449680328, 0.018829500302672386, -0.27062878012657166, 0.12598198652267456, 0.3061903119087219, 0.2098582535982132, -0.04023376852273941, -0.11529020965099335, -0.013335533440113068, -0.11050962656736374, -0.014670797623693943, 0.13347160816192627, -0.23699235916137695, 0.11257953941822052, -0.011281312443315983, -0.07703327387571335, 0.07114425301551819, 0.2766049802303314, 0.045332588255405426, 0.07898245006799698, -0.025939246639609337, 0.015630081295967102, 0.12011521309614182, -0.3599834740161896]"
